,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,valid-loss,latency
0,0.37706495720932226,0.0007959301156055579,ReLU,off,0.0,2.0,2.0,3.0,3.0,0.0,11.563575744628906,1.0502064228057861
1,0.17043274477542425,0.00030285143083367915,ReLU,off,0.0,2.0,2.0,2.0,2.0,0.0,10.355537414550781,1.2238637208938599
2,0.92076323539319,0.0008293035608572794,Mish,off,1.0,2.0,2.0,2.0,1.0,3.0,15.382575988769531,4.298410892486572
3,0.16053732037411428,0.00027147944154388856,Mish,off,2.0,1.0,3.0,1.0,1.0,0.0,13.154106140136719,1.808166265487671
4,0.3485803265566186,6.767305771368592e-05,Mish,on,1.0,0.0,1.0,3.0,3.0,0.0,16.92138671875,1.5573391914367676
5,0.7685399314176247,0.0007392348649315799,Hardswish,on,1.0,1.0,2.0,1.0,0.0,3.0,13.717330932617188,0.8246245384216309
6,0.3341718023619699,0.000564268498286787,ReLU,off,3.0,1.0,1.0,3.0,1.0,2.0,21.692420959472656,0.9721389412879944
7,0.43643667571277606,0.0009806802652596877,ReLU,off,1.0,3.0,0.0,3.0,3.0,2.0,12.696990966796875,1.0866507291793823
8,0.04558899479284737,0.0009925494267572998,ReLU,on,0.0,1.0,2.0,0.0,0.0,2.0,9.705657958984375,0.8154157996177673
9,0.6412459851715369,5.550075786714833e-05,ReLU,on,1.0,3.0,0.0,1.0,3.0,2.0,10.060707092285156,0.9477150440216064
10,0.7175498440290421,0.0004500580583069289,Hardswish,off,1.0,3.0,2.0,0.0,2.0,1.0,12.482444763183594,1.0098459720611572
11,0.5307991723839247,0.0007114208695495932,ReLU,on,1.0,1.0,2.0,2.0,0.0,0.0,13.462409973144531,0.8573459386825562
12,0.9086468890706563,9.782654950407066e-05,Mish,off,3.0,0.0,2.0,1.0,1.0,1.0,11.958045959472656,1.7951864004135132
13,0.8738127947483499,4.540171193519228e-05,Hardswish,off,0.0,3.0,3.0,1.0,3.0,2.0,11.104141235351562,1.001389503479004
14,0.25927464613443546,0.0009785624993794396,Hardswish,off,2.0,1.0,3.0,2.0,3.0,0.0,11.531448364257812,1.1610848903656006
15,0.5853210228781013,0.00017199453157183721,Hardswish,on,0.0,0.0,3.0,2.0,3.0,3.0,10.228874206542969,0.957061231136322
16,0.6080397124921259,0.0006624817230333691,Mish,off,3.0,3.0,0.0,0.0,3.0,3.0,12.0286865234375,2.568899631500244
17,0.6722926605472395,0.00012096547112904827,Mish,off,2.0,3.0,0.0,3.0,0.0,1.0,10.852264404296875,2.3082239627838135
18,0.031277337009495546,0.0006884523810468268,Mish,on,2.0,2.0,2.0,3.0,1.0,0.0,9.566581726074219,3.2323386669158936
19,0.12477611609578103,0.0002727732863863385,ReLU,on,3.0,1.0,1.0,0.0,2.0,2.0,10.913055419921875,0.9645872116088867
20,0.05959488708002455,0.0008179994483763262,ReLU,on,0.0,2.0,2.0,2.0,1.0,3.0,9.231285095214844,1.1509333848953247
21,0.08619292949755318,0.0004298783805502431,ReLU,on,2.0,0.0,0.0,0.0,1.0,1.0,13.6431884765625,0.5700733661651611
22,0.5602062548248293,0.0006286074341038723,Mish,off,1.0,3.0,0.0,2.0,2.0,0.0,13.943359375,2.3779489994049072
23,0.7817301037527378,0.00040256743786768037,ReLU,on,2.0,2.0,2.0,1.0,1.0,1.0,13.438095092773438,1.0750056505203247
24,0.09776719344071513,0.00022178203980431258,ReLU,on,1.0,2.0,3.0,3.0,1.0,3.0,10.051467895507812,1.00593900680542
25,0.02326614356461828,0.0006430848830272344,ReLU,on,3.0,3.0,2.0,3.0,3.0,3.0,10.089500427246094,1.1610101461410522
26,0.45506810564305156,0.0001754495288746521,ReLU,on,3.0,2.0,3.0,2.0,2.0,0.0,9.588653564453125,1.3002777099609375
27,0.13831855963243034,0.00019954184691474468,ReLU,off,1.0,2.0,2.0,2.0,3.0,3.0,10.933204650878906,1.3179399967193604
28,0.15157724717020418,0.0007283663524727383,ReLU,on,2.0,2.0,1.0,3.0,3.0,1.0,12.090568542480469,1.0891780853271484
29,0.1032054330174808,0.0005669299991357942,Mish,on,3.0,1.0,0.0,2.0,2.0,3.0,9.343704223632812,2.964958906173706
30,0.617428203525337,0.00090542193326002,Mish,off,3.0,1.0,1.0,1.0,0.0,0.0,20.42357635498047,1.3858654499053955
31,0.49181616800953726,0.0009508506051546496,ReLU,on,3.0,1.0,2.0,0.0,0.0,1.0,13.673637390136719,0.7690346837043762
32,0.6534142836083865,0.0007524234748851134,Hardswish,on,3.0,1.0,3.0,2.0,0.0,1.0,14.943145751953125,1.0178053379058838
33,0.5299267795795568,0.0003812428057071835,Hardswish,off,0.0,2.0,1.0,0.0,0.0,2.0,10.96588134765625,0.8085766434669495
34,0.6013349546269842,0.0005301405483006024,Mish,off,2.0,1.0,0.0,2.0,2.0,2.0,9.828399658203125,3.1889379024505615
35,0.49669263414977033,0.0006491419134128461,ReLU,on,0.0,0.0,3.0,3.0,3.0,2.0,10.700607299804688,0.9492319226264954
36,0.5973147542192648,0.0006313982216167838,ReLU,off,3.0,1.0,3.0,0.0,0.0,0.0,15.852165222167969,0.6611402034759521
37,0.0037512355233600045,9.184693760823904e-05,ReLU,on,2.0,2.0,1.0,3.0,0.0,3.0,13.674324035644531,1.0628637075424194
38,0.4679452779682251,0.0007997879679955766,Hardswish,off,0.0,3.0,2.0,3.0,0.0,3.0,11.904212951660156,0.9137952327728271
39,0.913251072452755,0.00039494475174738016,ReLU,on,1.0,0.0,1.0,3.0,2.0,3.0,18.960853576660156,0.9353122115135193
40,0.7558677643912297,0.00012936154821512738,ReLU,on,1.0,2.0,0.0,2.0,2.0,1.0,13.803001403808594,1.1528453826904297
41,0.7940836067625615,0.0008477953558604975,Mish,off,0.0,2.0,3.0,0.0,1.0,2.0,13.049118041992188,2.586880683898926
42,0.26145474713912104,0.0005817825705965779,ReLU,off,3.0,1.0,2.0,0.0,3.0,2.0,10.804344177246094,1.110755443572998
43,0.6625539937491343,0.000496216141011828,Hardswish,on,1.0,2.0,0.0,3.0,0.0,3.0,10.318252563476562,0.9150131344795227
44,0.4347548888149698,2.067649530545107e-05,ReLU,on,3.0,2.0,0.0,1.0,1.0,2.0,9.851783752441406,1.016414999961853
45,0.9372359394308332,0.00032462838123873577,Hardswish,on,3.0,3.0,3.0,0.0,1.0,0.0,12.470451354980469,0.7792572379112244
46,0.6926537124679367,0.00015762860784349105,ReLU,off,3.0,0.0,1.0,2.0,3.0,3.0,12.117317199707031,0.9884877800941467
47,0.7376516689454717,0.0006067918853449939,ReLU,off,0.0,3.0,3.0,2.0,3.0,2.0,12.797431945800781,1.2335091829299927
48,0.03695888525135391,0.0009379691348774551,Mish,off,0.0,2.0,1.0,2.0,3.0,1.0,14.864143371582031,2.4308903217315674
49,0.18762712567324036,0.00030042948325417773,ReLU,off,2.0,2.0,0.0,3.0,2.0,3.0,9.33349609375,1.2328449487686157
50,0.7311491452572971,1.816326303569307e-05,ReLU,on,2.0,0.0,3.0,1.0,3.0,0.0,10.703651428222656,0.8827723264694214
51,0.5531933459025141,0.0009711971246438578,Mish,on,3.0,0.0,1.0,3.0,0.0,2.0,13.558555603027344,2.494333267211914
52,0.1110999441007129,0.0006989028920080199,ReLU,off,1.0,1.0,1.0,0.0,3.0,2.0,86.50949192047119,0.7632814049720764
53,0.7745571592708648,0.0005445428217243131,ReLU,off,3.0,3.0,2.0,2.0,2.0,1.0,12.671882629394531,1.3351786136627197
54,0.19669293590895687,0.0007799127460004953,ReLU,on,3.0,3.0,0.0,2.0,1.0,0.0,10.358283996582031,0.880914568901062
55,0.6829053445181487,4.090124333981247e-05,Mish,on,2.0,2.0,1.0,2.0,2.0,0.0,9.9234619140625,3.2160913944244385
56,0.7433264384605284,0.0005990005795366762,Hardswish,off,0.0,3.0,3.0,1.0,2.0,3.0,12.962265014648438,0.9827156662940979
57,0.6343249672651889,0.0007873478730737594,Hardswish,off,1.0,0.0,2.0,1.0,2.0,0.0,13.150726318359375,0.8989434838294983
58,0.8837302685781824,0.00031832463657059326,ReLU,off,3.0,2.0,3.0,3.0,2.0,1.0,12.44354248046875,1.193751335144043
59,0.727596210264299,0.0009700827405994968,Mish,on,2.0,0.0,0.0,0.0,1.0,1.0,15.105430603027344,1.694887399673462
60,0.23527056767885063,3.405964286908729e-05,ReLU,on,1.0,3.0,0.0,1.0,1.0,1.0,14.941520690917969,0.5803462266921997
61,0.7798731830863193,0.0007616287280259588,ReLU,off,2.0,0.0,0.0,3.0,0.0,1.0,13.177497863769531,0.8148919939994812
62,0.5872170612714075,0.0006881208280693537,Mish,on,2.0,0.0,3.0,1.0,3.0,1.0,11.606605529785156,2.317234516143799
63,0.7123825450290413,0.0006458341788062856,ReLU,off,2.0,0.0,2.0,0.0,0.0,0.0,11.981369018554688,0.8889931440353394
64,0.046935920980617184,0.0006556043214204321,ReLU,off,3.0,0.0,3.0,2.0,1.0,3.0,11.231163024902344,0.9570922255516052
65,0.4785585978442142,0.00021663579358009247,Mish,on,0.0,0.0,1.0,2.0,0.0,1.0,16.426223754882812,1.4878594875335693
66,0.3096665216648635,0.0004783591673946733,Hardswish,on,0.0,3.0,2.0,3.0,2.0,1.0,10.37921142578125,1.057837724685669
67,0.10656541975764666,0.00046749061014707917,Hardswish,on,3.0,1.0,1.0,0.0,1.0,0.0,14.513084411621094,0.49274250864982605
68,0.9766547083652507,0.00024770622577698667,Mish,off,0.0,1.0,1.0,3.0,1.0,2.0,15.508514404296875,1.7798866033554077
69,0.8281143844499446,0.0007870575333600244,Hardswish,off,3.0,3.0,3.0,0.0,3.0,3.0,20.639137268066406,1.0457220077514648
70,0.008276881955851582,7.779006900394734e-05,Hardswish,on,3.0,2.0,2.0,2.0,0.0,2.0,10.675132751464844,1.3512861728668213
71,0.6219246029231966,0.0005005454425016458,Mish,off,2.0,0.0,2.0,0.0,2.0,0.0,10.962890625,2.8906116485595703
72,0.4247131084366294,5.375400563610986e-05,ReLU,on,2.0,0.0,1.0,3.0,3.0,1.0,13.141571044921875,0.9023098349571228
73,0.7534171936592878,0.0006024491666593876,ReLU,on,2.0,1.0,3.0,0.0,0.0,0.0,12.218338012695312,0.7537136673927307
74,0.07532622332729534,0.00016516468842935636,ReLU,off,0.0,0.0,1.0,0.0,1.0,3.0,15.952682495117188,0.473795622587204
75,0.521097179318858,0.00028947523213401576,ReLU,off,2.0,0.0,2.0,3.0,0.0,1.0,11.181243896484375,0.9296613335609436
76,0.8976172482928773,0.0009002849223525593,ReLU,off,0.0,2.0,0.0,1.0,1.0,2.0,14.925933837890625,1.3348873853683472
77,0.39542126834560165,0.0007222463443178168,Mish,on,1.0,2.0,1.0,1.0,2.0,2.0,14.665679931640625,2.6338846683502197
78,0.5190693577956194,0.000439901680614364,Hardswish,on,0.0,0.0,3.0,2.0,1.0,3.0,11.2415771484375,0.8698722124099731
79,0.5087056903952228,0.0008643431134952522,Mish,off,2.0,3.0,1.0,0.0,2.0,1.0,17.16144561767578,2.569002866744995
80,0.14870319015125877,0.0008242562775583653,ReLU,on,3.0,3.0,3.0,1.0,0.0,0.0,11.667015075683594,0.7659847736358643
81,0.18223790159633965,0.0003752381876719613,ReLU,off,1.0,2.0,3.0,0.0,1.0,3.0,11.223892211914062,0.8778610229492188
82,0.9347555561504974,0.00018809310550436047,ReLU,on,0.0,2.0,1.0,1.0,3.0,1.0,18.575218200683594,0.7543088793754578
