,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,valid-loss,latency
0,0.8633604215573393,0.0007303466611679116,ReLU,on,1.0,2.0,3.0,1.0,1.0,3.0,16.94818878173828,1.009114384651184
1,0.4934859166045815,0.0007838995128085593,Mish,on,3.0,3.0,0.0,2.0,0.0,3.0,10.423957824707031,2.970926523208618
2,0.31787278002459324,0.0003870551683627331,Mish,off,1.0,2.0,3.0,0.0,3.0,1.0,13.814498901367188,2.1781673431396484
3,0.2994153824160296,0.0008062866705593276,Mish,off,2.0,0.0,2.0,3.0,2.0,3.0,10.397903442382812,3.5588486194610596
4,0.009683509279513856,0.0003700225808592329,ReLU,off,3.0,3.0,1.0,3.0,1.0,1.0,89.43121433258057,0.8021359443664551
5,0.05944925639874395,0.00045329051674053623,Mish,off,0.0,3.0,1.0,2.0,0.0,3.0,11.605804443359375,2.498520851135254
6,0.7083550992510582,0.0006799070369742344,ReLU,off,1.0,3.0,1.0,1.0,2.0,0.0,25.37531280517578,0.873245120048523
7,0.42317395460182755,0.0005543359610794735,Mish,off,0.0,3.0,3.0,1.0,3.0,0.0,12.557113647460938,2.211063861846924
8,0.5025133948261548,0.0009348530936215723,ReLU,on,0.0,1.0,0.0,3.0,3.0,0.0,15.261177062988281,0.6574491262435913
9,0.8900572162874772,0.0004738566172153287,Mish,off,2.0,2.0,1.0,0.0,2.0,3.0,11.897789001464844,2.8288867473602295
10,0.722263895991698,0.0002587443472272526,ReLU,on,3.0,0.0,0.0,0.0,0.0,1.0,13.019386291503906,0.4917979836463928
11,0.5787436173413116,0.0008296319019149543,Mish,on,1.0,1.0,0.0,0.0,1.0,2.0,15.193283081054688,1.2650840282440186
12,0.8072822081075729,0.0004198244812696901,Hardswish,on,1.0,1.0,3.0,2.0,0.0,3.0,15.181892395019531,0.9016815423965454
13,0.19194340199952484,0.0007665122503747106,ReLU,off,2.0,3.0,2.0,0.0,1.0,3.0,10.685585021972656,1.1031159162521362
14,0.7983399446034429,0.00029998792176427237,Hardswish,on,3.0,2.0,1.0,0.0,0.0,3.0,10.957389831542969,0.8354867100715637
15,0.6323051505696214,0.00020736318685839536,ReLU,off,3.0,3.0,1.0,1.0,2.0,2.0,12.447296142578125,1.1515350341796875
16,0.8141267492748553,0.0006469082191686242,ReLU,off,0.0,2.0,2.0,3.0,3.0,0.0,13.674911499023438,1.0641664266586304
17,0.10149824625868864,0.0005437498788152677,Hardswish,off,0.0,0.0,0.0,0.0,2.0,2.0,11.089401245117188,0.7180164456367493
18,0.7631205901612986,0.00013759681474662377,ReLU,on,2.0,3.0,2.0,0.0,3.0,2.0,9.204513549804688,1.2837285995483398
19,0.05298639021474233,0.000930381543264186,ReLU,off,2.0,3.0,2.0,1.0,1.0,3.0,10.948776245117188,1.0869370698928833
20,0.34300720809984037,7.070797995397621e-05,ReLU,off,0.0,2.0,3.0,3.0,1.0,0.0,12.174568176269531,0.8490970730781555
21,0.9339972299353458,0.0008765544352238336,ReLU,off,2.0,3.0,2.0,1.0,1.0,0.0,20.23168182373047,1.5727260112762451
22,0.19591454981506923,0.0006953548320311112,Hardswish,off,2.0,3.0,0.0,2.0,1.0,2.0,9.826324462890625,1.197605848312378
23,0.7782773534357768,0.0005711820795932449,Hardswish,on,2.0,3.0,1.0,2.0,0.0,3.0,11.948486328125,1.0943797826766968
24,0.8195278333204348,0.000602086369306509,Mish,on,3.0,2.0,2.0,2.0,0.0,2.0,9.637298583984375,3.9893569946289062
25,0.2071252861313843,0.00043762086723845645,Hardswish,on,3.0,0.0,3.0,1.0,0.0,2.0,9.905754089355469,0.8476830720901489
26,0.4988569760415651,0.0004888230987335163,Mish,off,3.0,3.0,0.0,1.0,2.0,0.0,10.90545654296875,2.3068621158599854
27,0.31456630014136405,0.0005988452427195425,Hardswish,on,3.0,0.0,3.0,3.0,0.0,2.0,10.111747741699219,0.9031326174736023
28,0.30499835057937486,0.00022286990782291818,Mish,on,2.0,0.0,2.0,1.0,1.0,0.0,10.458976745605469,2.0239193439483643
29,0.5642617060448941,0.0009615827243996718,Mish,off,2.0,0.0,3.0,2.0,2.0,0.0,11.883369445800781,4.037905216217041
30,0.5170428071569281,0.0007938389874278216,ReLU,off,0.0,1.0,2.0,1.0,1.0,0.0,14.203392028808594,0.6053079962730408
31,0.08274483842957735,0.0009463560581541164,Mish,off,0.0,1.0,0.0,3.0,2.0,2.0,11.147384643554688,2.2754368782043457
32,0.645344082704085,0.0001991016466294241,ReLU,off,2.0,2.0,2.0,0.0,1.0,3.0,10.49688720703125,1.1646482944488525
33,0.03842960818422431,0.0007200175799507039,ReLU,on,0.0,0.0,3.0,0.0,2.0,3.0,9.96728515625,0.7865545749664307
34,0.5480457865458203,0.0007912250146102112,Mish,on,0.0,0.0,2.0,1.0,0.0,1.0,11.793388366699219,1.2622954845428467
35,0.9131774763348388,0.00043339511343351317,ReLU,on,3.0,1.0,2.0,2.0,3.0,3.0,11.7442626953125,1.2591474056243896
36,0.6970868435754548,0.00044158761481032083,ReLU,off,2.0,0.0,2.0,2.0,1.0,3.0,10.814613342285156,1.2202930450439453
37,0.867327289235788,0.0002546882626987384,Hardswish,off,2.0,0.0,3.0,0.0,1.0,1.0,14.599876403808594,0.7552073001861572
38,0.41628939490303213,0.0009955031678032483,Hardswish,off,0.0,1.0,1.0,0.0,1.0,0.0,25.962753295898438,0.39078593254089355
39,0.8463135077164452,0.0006210967272049536,ReLU,on,2.0,2.0,1.0,0.0,3.0,3.0,20.304916381835938,1.1534439325332642
40,0.7038323373842057,0.0006187771131036679,ReLU,off,0.0,1.0,0.0,2.0,0.0,0.0,17.315345764160156,0.6843408942222595
41,0.2905751118143953,0.0004977706479561666,Mish,off,0.0,1.0,2.0,0.0,1.0,0.0,11.71636962890625,1.1833958625793457
42,0.4066639699256318,0.0001269868965625888,Mish,on,3.0,2.0,3.0,3.0,2.0,2.0,8.886894226074219,4.120961666107178
43,0.5852642563839473,0.0006435138431555414,Mish,off,0.0,3.0,2.0,2.0,0.0,2.0,10.335319519042969,3.2746100425720215
44,0.8348748025861307,0.0009893368199592083,ReLU,on,1.0,0.0,0.0,2.0,1.0,1.0,21.90093231201172,1.0821436643600464
45,0.7393469342629201,3.9875769707213636e-05,ReLU,off,1.0,1.0,2.0,0.0,0.0,2.0,13.135215759277344,0.849697470664978
46,0.940885187542273,0.0002790800339759983,ReLU,off,1.0,2.0,2.0,2.0,1.0,2.0,10.938858032226562,1.2488363981246948
47,0.8206527401801152,0.0006379775142815469,ReLU,on,1.0,2.0,2.0,1.0,3.0,1.0,15.786888122558594,1.066423773765564
48,0.14201400921148918,0.0009253924015931573,Hardswish,off,0.0,3.0,2.0,2.0,3.0,1.0,11.414176940917969,1.0986907482147217
49,0.8412529011366222,0.0009720532170557884,ReLU,on,2.0,0.0,2.0,2.0,2.0,1.0,15.479454040527344,2.604229688644409
50,0.7112686869032957,0.0008466101938224229,ReLU,off,1.0,0.0,1.0,3.0,0.0,1.0,90.30679988861084,0.5452194213867188
51,0.4135273872394062,0.0003152261465189919,Mish,off,0.0,1.0,1.0,2.0,2.0,3.0,10.951705932617188,2.461143732070923
52,0.7344761147295118,0.00040674506265086455,ReLU,off,2.0,0.0,0.0,0.0,0.0,0.0,14.278610229492188,0.5793262720108032
53,0.07986610552220844,0.0007232365088953053,ReLU,off,1.0,3.0,2.0,2.0,3.0,0.0,10.984443664550781,1.0576707124710083
54,0.4866846663922771,0.0003315834276510952,ReLU,off,2.0,3.0,1.0,1.0,1.0,3.0,18.161529541015625,0.9316156506538391
55,0.6285660179755301,0.0005455795533715283,ReLU,on,0.0,3.0,1.0,2.0,1.0,1.0,87.68534755706787,0.7809462547302246
56,0.9508247675473651,0.0003774517227065162,ReLU,on,0.0,1.0,1.0,3.0,0.0,1.0,19.050926208496094,0.5398381352424622
57,0.8822813163804349,0.00022205750906749685,ReLU,off,1.0,3.0,0.0,0.0,1.0,2.0,11.205078125,0.8186482787132263
58,0.9068360559879148,0.0009004816826729458,Hardswish,off,1.0,1.0,2.0,2.0,0.0,0.0,19.413360595703125,1.2478439807891846
59,0.9450670833421325,0.00034564222275951505,ReLU,on,1.0,1.0,0.0,3.0,2.0,0.0,17.70800018310547,0.72674161195755
60,0.2581677110981437,0.0008093031320258133,Mish,on,0.0,0.0,0.0,0.0,2.0,2.0,9.778984069824219,1.8389205932617188
61,0.020991059991599555,0.00021548286526523887,Mish,off,0.0,0.0,2.0,1.0,3.0,3.0,12.651191711425781,2.2374260425567627
62,0.9869372229355116,0.00035370119589043717,ReLU,off,0.0,2.0,1.0,1.0,0.0,3.0,13.226448059082031,0.780379056930542
63,0.07418809257600857,0.00047948958001132645,ReLU,on,1.0,1.0,3.0,1.0,0.0,3.0,12.528999328613281,0.6877978444099426
64,0.38800656528782507,0.0008557466553328175,Hardswish,on,3.0,1.0,3.0,3.0,2.0,3.0,12.664215087890625,1.1474794149398804
65,0.8401476069452181,0.00018282941494599176,ReLU,off,0.0,0.0,2.0,2.0,3.0,3.0,10.328666687011719,1.0711976289749146
66,0.46463476575207785,8.049720231778228e-05,Hardswish,on,3.0,0.0,1.0,1.0,2.0,1.0,12.684844970703125,0.7871170043945312
67,0.032773436850226725,0.0006521550533806535,Hardswish,on,2.0,1.0,0.0,1.0,2.0,0.0,9.578598022460938,0.7886229157447815
68,0.7924726921702676,0.0003249051551932997,Hardswish,on,1.0,1.0,1.0,2.0,1.0,3.0,84.70236587524414,0.8366288542747498
69,0.2303123774792131,0.0003759864802892265,Mish,on,3.0,3.0,3.0,3.0,1.0,1.0,12.098793029785156,2.68060040473938
70,0.6929399452653058,0.000699680523303838,ReLU,off,1.0,0.0,3.0,3.0,3.0,1.0,20.140357971191406,0.8264185786247253
71,0.5449669643471414,0.0004938627454694819,ReLU,off,1.0,2.0,0.0,1.0,0.0,0.0,12.314399719238281,0.6237971186637878
72,0.9181944330696266,0.000529073228854856,ReLU,on,3.0,3.0,0.0,3.0,0.0,1.0,13.760078430175781,0.8174175024032593
73,0.0650017867847793,0.0005750387045732676,ReLU,off,1.0,2.0,1.0,0.0,2.0,0.0,12.21710205078125,0.7804937958717346
74,0.4039063399183594,0.0001487288843599105,ReLU,off,3.0,3.0,2.0,1.0,0.0,2.0,10.377975463867188,1.0881030559539795
75,0.11239097686951834,0.00023508157727669552,Mish,off,1.0,2.0,3.0,3.0,3.0,3.0,11.104873657226562,3.4431564807891846
76,0.7550613913965609,6.824829033653303e-05,ReLU,on,3.0,1.0,0.0,2.0,3.0,0.0,10.105033874511719,0.8991446495056152
77,0.8507305355829502,0.000678017175533135,ReLU,on,2.0,1.0,3.0,2.0,3.0,1.0,14.6673583984375,1.3335697650909424
78,0.3622924700104104,0.0005686516052987479,Hardswish,on,2.0,2.0,1.0,0.0,2.0,3.0,10.913734436035156,1.1840014457702637
79,0.08871676837610172,0.0005163252032709759,ReLU,on,3.0,0.0,0.0,0.0,1.0,0.0,14.743453979492188,0.49023473262786865
