,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,valid-loss,latency
0,0.33674176334440126,0.0008170002752002305,ReLU,on,1.0,3.0,1.0,2.0,0.0,0.0,17.83251190185547,0.7647765278816223
1,0.8635892564445764,0.0004932679854011871,ReLU,on,1.0,1.0,3.0,3.0,1.0,1.0,18.869056701660156,0.7133169770240784
2,0.9946210724298384,0.0008467413089207022,ReLU,off,2.0,3.0,3.0,0.0,3.0,2.0,22.478309631347656,1.8538309335708618
3,0.4201245997201647,0.000516145241543725,ReLU,off,1.0,0.0,2.0,1.0,1.0,2.0,11.216072082519531,0.9067196249961853
4,0.44205317591422755,0.0004799170306866825,ReLU,on,0.0,0.0,2.0,3.0,1.0,0.0,11.07763671875,0.7220534682273865
5,0.22771125705058778,0.0007280337097135822,ReLU,off,2.0,2.0,0.0,0.0,0.0,2.0,9.264892578125,1.0141493082046509
6,0.6240074338085392,0.00017486650512437056,ReLU,off,1.0,1.0,1.0,1.0,3.0,3.0,85.5282211303711,0.7177280187606812
7,0.6584695792016438,0.0005709667673610159,ReLU,on,3.0,1.0,3.0,1.0,3.0,1.0,15.953018188476562,0.8484727144241333
8,0.8302107264273427,0.00032002350650421,Mish,off,2.0,0.0,2.0,1.0,2.0,2.0,10.151664733886719,3.314656972885132
9,0.5142825174654532,0.0005562625382298212,ReLU,on,1.0,3.0,3.0,1.0,2.0,1.0,14.696296691894531,0.8927884101867676
10,0.026110875817644777,0.0005296223932778586,Mish,on,2.0,1.0,1.0,1.0,2.0,3.0,11.174079895019531,2.391366958618164
11,0.26694738200611623,4.8597154448211343e-05,ReLU,on,0.0,0.0,0.0,2.0,0.0,2.0,11.537208557128906,0.8261960744857788
12,0.7033552399091663,0.00017926423192605453,Mish,on,1.0,2.0,1.0,2.0,1.0,2.0,13.063575744628906,2.5628535747528076
13,0.773149603927355,0.0009276141396810265,Hardswish,off,0.0,0.0,2.0,0.0,1.0,1.0,16.96063232421875,0.82511967420578
14,0.6320769644966413,0.0005311912766022134,ReLU,on,0.0,1.0,1.0,2.0,1.0,0.0,18.107254028320312,0.6624178886413574
15,0.726702802405445,0.0007914690570813759,ReLU,off,1.0,0.0,3.0,2.0,0.0,0.0,19.931304931640625,0.7993224263191223
16,0.0031777945361993088,0.0007944182845328523,Hardswish,off,2.0,3.0,0.0,3.0,0.0,0.0,16.370925903320312,0.799321711063385
17,0.9143893615983844,0.00016483732802446247,ReLU,off,0.0,1.0,1.0,0.0,2.0,2.0,11.691116333007812,0.8139615058898926
18,0.06201354729873282,3.992611087796473e-05,Hardswish,on,0.0,3.0,3.0,0.0,3.0,3.0,12.2159423828125,0.8252665996551514
